1.000000e+00 1.065932e-06 9.315059e-03
1.100000e+00 1.100758e-06 1.012396e-02
1.200000e+00 1.065804e-06 1.079769e-02
1.300000e+00 1.065272e-06 1.152426e-02
1.400000e+00 1.065410e-06 1.224413e-02
1.500000e+00 1.065714e-06 1.295710e-02
1.600000e+00 1.066096e-06 1.366364e-02
1.700000e+00 1.066616e-06 1.436443e-02
1.800000e+00 1.066983e-06 1.505923e-02
1.900000e+00 1.067455e-06 1.574907e-02
2.000000e+00 1.067981e-06 1.643417e-02
2.100000e+00 1.068593e-06 1.711496e-02
2.200000e+00 1.069220e-06 1.779153e-02
2.300000e+00 1.069800e-06 1.846394e-02
2.400000e+00 1.073233e-06 1.914131e-02
2.500000e+00 1.071642e-06 1.979963e-02
2.600000e+00 1.099221e-06 2.054735e-02
2.700000e+00 1.072918e-06 2.112004e-02
2.800000e+00 1.073269e-06 2.177459e-02
2.900000e+00 1.073957e-06 2.242728e-02
3.000000e+00 1.074749e-06 2.307751e-02
3.100000e+00 1.075599e-06 2.372527e-02
3.200000e+00 1.076402e-06 2.437030e-02
3.300000e+00 1.077461e-06 2.501385e-02
3.400000e+00 1.078169e-06 2.565367e-02
3.500000e+00 1.079102e-06 2.629210e-02
3.600000e+00 1.080073e-06 2.692850e-02
3.700000e+00 1.081678e-06 2.756544e-02
3.800000e+00 1.082093e-06 2.819541e-02
3.900000e+00 1.083140e-06 2.882607e-02
4.000000e+00 1.084226e-06 2.945501e-02
4.100000e+00 1.085339e-06 3.008226e-02
4.200000e+00 1.086489e-06 3.070792e-02
4.300000e+00 1.087813e-06 3.133266e-02
4.400000e+00 1.088901e-06 3.195472e-02
4.500000e+00 1.090150e-06 3.257592e-02
4.600000e+00 1.091651e-06 3.319680e-02
4.700000e+00 1.092899e-06 3.381495e-02
4.800000e+00 1.094599e-06 3.443383e-02
4.900000e+00 1.097493e-06 3.505704e-02
5.000000e+00 1.129392e-06 3.581832e-02
5.100000e+00 1.105110e-06 3.630894e-02
5.200000e+00 1.100847e-06 3.689354e-02
5.300000e+00 1.101576e-06 3.750116e-02
5.400000e+00 1.102976e-06 3.811089e-02
5.500000e+00 1.104969e-06 3.872249e-02
5.600000e+00 1.116103e-06 3.938094e-02
5.700000e+00 1.184415e-06 4.035006e-02
5.800000e+00 1.110731e-06 4.054975e-02
5.900000e+00 1.117754e-06 4.118453e-02
6.000000e+00 1.113169e-06 4.175520e-02
6.100000e+00 1.114102e-06 4.235476e-02
6.200000e+00 1.115790e-06 4.295747e-02
6.300000e+00 1.117672e-06 4.356032e-02
6.400000e+00 1.121039e-06 4.417073e-02
6.500000e+00 1.135346e-06 4.484403e-02
6.600000e+00 1.123868e-06 4.536674e-02
6.700000e+00 1.125037e-06 4.596196e-02
6.800000e+00 1.126879e-06 4.656025e-02
6.900000e+00 1.128871e-06 4.715862e-02
7.000000e+00 1.130892e-06 4.775638e-02
7.100000e+00 1.132981e-06 4.835379e-02
7.200000e+00 1.135168e-06 4.895106e-02
7.300000e+00 1.137436e-06 4.954812e-02
7.400000e+00 1.139587e-06 5.014375e-02
7.500000e+00 1.141917e-06 5.073982e-02
7.600000e+00 1.144285e-06 5.133546e-02
7.700000e+00 1.146751e-06 5.193110e-02
7.800000e+00 1.149309e-06 5.252669e-02
