1.000000e+00 4.233227e-03 9.957757e-01 9.309530e-01 9.547482e-01
1.100000e+00 4.303690e-03 9.957056e-01 9.468854e-01 9.730426e-01
1.200000e+00 4.359715e-03 9.956498e-01 9.595543e-01 9.880700e-01
1.300000e+00 4.405110e-03 9.956046e-01 9.698160e-01 1.000687e+00
1.400000e+00 4.442471e-03 9.955674e-01 9.782579e-01 1.011481e+00
1.500000e+00 4.473684e-03 9.955363e-01 9.853067e-01 1.020878e+00
1.600000e+00 4.500134e-03 9.955100e-01 9.912756e-01 1.029192e+00
1.700000e+00 4.522851e-03 9.954874e-01 9.963973e-01 1.036656e+00
1.800000e+00 4.542609e-03 9.954677e-01 1.000848e+00 1.043445e+00
1.900000e+00 4.560005e-03 9.954504e-01 1.004762e+00 1.049695e+00
2.000000e+00 4.575499e-03 9.954350e-01 1.008244e+00 1.055509e+00
2.100000e+00 4.589451e-03 9.954211e-01 1.011375e+00 1.060969e+00
2.200000e+00 4.602147e-03 9.954084e-01 1.014220e+00 1.066140e+00
2.300000e+00 4.613814e-03 9.953968e-01 1.016831e+00 1.071074e+00
2.400000e+00 4.624640e-03 9.953860e-01 1.019250e+00 1.075813e+00
2.500000e+00 4.634767e-03 9.953760e-01 1.021509e+00 1.080390e+00
2.600000e+00 4.644333e-03 9.953664e-01 1.023640e+00 1.084835e+00
2.700000e+00 4.653409e-03 9.953574e-01 1.025659e+00 1.089165e+00
2.800000e+00 4.662109e-03 9.953487e-01 1.027592e+00 1.093405e+00
2.900000e+00 4.670494e-03 9.953404e-01 1.029452e+00 1.097571e+00
3.000000e+00 4.678623e-03 9.953323e-01 1.031253e+00 1.101674e+00
3.100000e+00 4.686548e-03 9.953244e-01 1.033006e+00 1.105727e+00
3.200000e+00 4.694311e-03 9.953167e-01 1.034722e+00 1.109739e+00
3.300000e+00 4.701949e-03 9.953091e-01 1.036408e+00 1.113719e+00
3.400000e+00 4.709493e-03 9.953016e-01 1.038071e+00 1.117674e+00
3.500000e+00 4.716972e-03 9.952941e-01 1.039719e+00 1.121610e+00
3.600000e+00 4.724409e-03 9.952867e-01 1.041356e+00 1.125533e+00
3.700000e+00 4.731825e-03 9.952794e-01 1.042987e+00 1.129447e+00
3.800000e+00 4.739237e-03 9.952720e-01 1.044616e+00 1.133357e+00
3.900000e+00 4.746663e-03 9.952646e-01 1.046247e+00 1.137266e+00
4.000000e+00 4.754116e-03 9.952572e-01 1.047883e+00 1.141178e+00
4.100000e+00 4.761610e-03 9.952497e-01 1.049527e+00 1.145095e+00
4.200000e+00 4.769155e-03 9.952422e-01 1.051181e+00 1.149020e+00
4.300000e+00 4.776762e-03 9.952346e-01 1.052848e+00 1.152956e+00
4.400000e+00 4.784439e-03 9.952270e-01 1.054530e+00 1.156904e+00
4.500000e+00 4.792194e-03 9.952193e-01 1.056229e+00 1.160866e+00
4.600000e+00 4.800036e-03 9.952115e-01 1.057946e+00 1.164844e+00
4.700000e+00 4.807970e-03 9.952036e-01 1.059683e+00 1.168840e+00
4.800000e+00 4.816004e-03 9.951956e-01 1.061441e+00 1.172854e+00
4.900000e+00 4.824146e-03 9.951875e-01 1.063222e+00 1.176890e+00
5.000000e+00 4.832416e-03 9.951792e-01 1.065030e+00 1.180951e+00
5.100000e+00 4.840750e-03 9.951709e-01 1.066853e+00 1.185024e+00
5.200000e+00 4.849207e-03 9.951625e-01 1.068703e+00 1.189122e+00
5.300000e+00 4.857790e-03 9.951540e-01 1.070579e+00 1.193244e+00
5.400000e+00 4.866498e-03 9.951453e-01 1.072483e+00 1.197392e+00
5.500000e+00 4.875332e-03 9.951365e-01 1.074414e+00 1.201565e+00
5.600000e+00 4.884311e-03 9.951276e-01 1.076375e+00 1.205766e+00
5.700000e+00 4.893470e-03 9.951185e-01 1.078376e+00 1.210006e+00
5.800000e+00 4.902568e-03 9.951094e-01 1.080365e+00 1.214231e+00
5.900000e+00 4.911886e-03 9.951002e-01 1.082402e+00 1.218501e+00
6.000000e+00 4.921339e-03 9.950908e-01 1.084467e+00 1.222799e+00
6.100000e+00 4.930931e-03 9.950812e-01 1.086563e+00 1.227125e+00
6.200000e+00 4.940662e-03 9.950715e-01 1.088689e+00 1.231480e+00
6.300000e+00 4.950537e-03 9.950617e-01 1.090846e+00 1.235864e+00
6.400000e+00 4.960557e-03 9.950517e-01 1.093035e+00 1.240278e+00
6.500000e+00 4.970723e-03 9.950416e-01 1.095255e+00 1.244723e+00
6.600000e+00 4.981032e-03 9.950314e-01 1.097507e+00 1.249196e+00
6.700000e+00 4.991497e-03 9.950209e-01 1.099793e+00 1.253702e+00
6.800000e+00 5.002117e-03 9.950104e-01 1.102112e+00 1.258241e+00
6.900000e+00 5.012895e-03 9.949996e-01 1.104466e+00 1.262812e+00
7.000000e+00 5.023832e-03 9.949888e-01 1.106855e+00 1.267416e+00
7.100000e+00 5.034931e-03 9.949777e-01 1.109279e+00 1.272055e+00
7.200000e+00 5.046193e-03 9.949665e-01 1.111738e+00 1.276727e+00
7.300000e+00 5.057621e-03 9.949551e-01 1.114234e+00 1.281434e+00
7.400000e+00 5.069217e-03 9.949436e-01 1.116766e+00 1.286176e+00
7.500000e+00 5.080983e-03 9.949319e-01 1.119335e+00 1.290955e+00
7.600000e+00 5.092922e-03 9.949200e-01 1.121942e+00 1.295769e+00
7.700000e+00 5.105036e-03 9.949080e-01 1.124588e+00 1.300621e+00
7.800000e+00 5.117328e-03 9.948957e-01 1.127272e+00 1.305509e+00
7.900000e+00 5.129802e-03 9.948833e-01 1.129995e+00 1.310437e+00
8.000000e+00 5.142459e-03 9.948707e-01 1.132758e+00 1.315403e+00
8.100000e+00 5.155307e-03 9.948580e-01 1.135563e+00 1.320409e+00
8.200000e+00 5.168348e-03 9.948450e-01 1.138409e+00 1.325455e+00
8.300000e+00 5.181592e-03 9.948318e-01 1.141299e+00 1.330545e+00
8.400000e+00 5.195045e-03 9.948184e-01 1.144234e+00 1.335678e+00
8.500000e+00 5.208722e-03 9.948048e-01 1.147217e+00 1.340858e+00
8.600000e+00 5.222653e-03 9.947910e-01 1.150253e+00 1.346091e+00
8.700000e+00 5.236859e-03 9.947768e-01 1.153346e+00 1.351380e+00
8.800000e+00 5.251423e-03 9.947623e-01 1.156512e+00 1.356741e+00
8.900000e+00 5.266508e-03 9.947473e-01 1.159780e+00 1.362204e+00
9.000000e+00 5.282453e-03 9.947315e-01 1.163213e+00 1.367832e+00
9.100000e+00 5.300521e-03 9.947135e-01 1.167045e+00 1.373861e+00
9.200000e+00 5.345570e-03 9.946687e-01 1.176784e+00 1.385846e+00
9.300000e+00 5.330721e-03 9.946835e-01 1.173631e+00 1.384829e+00
9.400000e+00 5.343009e-03 9.946712e-01 1.176417e+00 1.389799e+00
9.500000e+00 5.357445e-03 9.946569e-01 1.179605e+00 1.395175e+00
9.600000e+00 5.372874e-03 9.946415e-01 1.182982e+00 1.400740e+00
9.700000e+00 5.389033e-03 9.946255e-01 1.186501e+00 1.406448e+00
9.800000e+00 5.405944e-03 9.946086e-01 1.190166e+00 1.412300e+00
9.900000e+00 5.423868e-03 9.945908e-01 1.194023e+00 1.418347e+00
1.000000e+01 5.443534e-03 9.945713e-01 1.198207e+00 1.424723e+00
1.010000e+01 5.467200e-03 9.945477e-01 1.203133e+00 1.431846e+00
1.020000e+01 5.509700e-03 9.945055e-01 1.211663e+00 1.442609e+00
1.030000e+01 5.509641e-03 9.945055e-01 1.212114e+00 1.445213e+00
1.040000e+01 5.515084e-03 9.945001e-01 1.213692e+00 1.448953e+00
1.050000e+01 5.528446e-03 9.944868e-01 1.216746e+00 1.454183e+00
1.060000e+01 5.545292e-03 9.944701e-01 1.220455e+00 1.460074e+00
1.070000e+01 5.562447e-03 9.944530e-01 1.224210e+00 1.466010e+00
1.080000e+01 5.582030e-03 9.944335e-01 1.228425e+00 1.472411e+00
1.090000e+01 5.604971e-03 9.944107e-01 1.233264e+00 1.479440e+00
1.100000e+01 5.636953e-03 9.943789e-01 1.239787e+00 1.488172e+00
1.110000e+01 5.673636e-03 9.943424e-01 1.247302e+00 1.497905e+00
1.120000e+01 5.663692e-03 9.943523e-01 1.245966e+00 1.498692e+00
1.130000e+01 5.674173e-03 9.943419e-01 1.248541e+00 1.503432e+00
1.140000e+01 5.689154e-03 9.943270e-01 1.251952e+00 1.509015e+00
1.150000e+01 5.706079e-03 9.943102e-01 1.255727e+00 1.514965e+00
1.160000e+01 5.724081e-03 9.942923e-01 1.259708e+00 1.521123e+00
1.170000e+01 5.742785e-03 9.942737e-01 1.263826e+00 1.527419e+00
1.180000e+01 5.762006e-03 9.942546e-01 1.268048e+00 1.533819e+00
1.190000e+01 5.781645e-03 9.942350e-01 1.272355e+00 1.540304e+00
1.200000e+01 5.801652e-03 9.942151e-01 1.276738e+00 1.546866e+00
1.210000e+01 5.821965e-03 9.941950e-01 1.281186e+00 1.553493e+00
1.220000e+01 5.842590e-03 9.941744e-01 1.285700e+00 1.560186e+00
1.230000e+01 5.863505e-03 9.941537e-01 1.290276e+00 1.566941e+00
1.240000e+01 5.884702e-03 9.941326e-01 1.294913e+00 1.573757e+00
1.250000e+01 5.906178e-03 9.941112e-01 1.299609e+00 1.580634e+00
1.260000e+01 5.927949e-03 9.940896e-01 1.304370e+00 1.587574e+00
1.270000e+01 5.949943e-03 9.940677e-01 1.309179e+00 1.594564e+00
1.280000e+01 5.972232e-03 9.940456e-01 1.314052e+00 1.601617e+00
1.290000e+01 5.994795e-03 9.940231e-01 1.318985e+00 1.608731e+00
1.300000e+01 6.017633e-03 9.940004e-01 1.323978e+00 1.615904e+00
1.310000e+01 6.040748e-03 9.939775e-01 1.329031e+00 1.623139e+00
1.320000e+01 6.064139e-03 9.939542e-01 1.334144e+00 1.630434e+00
1.330000e+01 6.087814e-03 9.939307e-01 1.339319e+00 1.637791e+00
1.340000e+01 6.111774e-03 9.939069e-01 1.344556e+00 1.645211e+00
1.350000e+01 6.136037e-03 9.938828e-01 1.349859e+00 1.652696e+00
1.360000e+01 6.160570e-03 9.938584e-01 1.355222e+00 1.660242e+00
1.370000e+01 6.185402e-03 9.938337e-01 1.360649e+00 1.667853e+00
1.380000e+01 6.210542e-03 9.938087e-01 1.366143e+00 1.675532e+00
1.390000e+01 6.236013e-03 9.937834e-01 1.371709e+00 1.683283e+00
1.400000e+01 6.261817e-03 9.937577e-01 1.377346e+00 1.691106e+00
1.410000e+01 6.287981e-03 9.937317e-01 1.383061e+00 1.699007e+00
1.420000e+01 6.314524e-03 9.937054e-01 1.388857e+00 1.706990e+00
1.430000e+01 6.341516e-03 9.936785e-01 1.394746e+00 1.715067e+00
1.440000e+01 6.369046e-03 9.936512e-01 1.400746e+00 1.723257e+00
1.450000e+01 6.397292e-03 9.936231e-01 1.406889e+00 1.731591e+00
1.460000e+01 6.426650e-03 9.935940e-01 1.413248e+00 1.740144e+00
1.470000e+01 6.458191e-03 9.935626e-01 1.420020e+00 1.749116e+00
1.480000e+01 6.496835e-03 9.935242e-01 1.428127e+00 1.759440e+00
1.490000e+01 6.533605e-03 9.934877e-01 1.435928e+00 1.769455e+00
1.500000e+01 6.545890e-03 9.934755e-01 1.439134e+00 1.774810e+00
1.510000e+01 6.570521e-03 9.934510e-01 1.444684e+00 1.782542e+00
1.520000e+01 6.598032e-03 9.934237e-01 1.450776e+00 1.790824e+00
1.530000e+01 6.626900e-03 9.933950e-01 1.457131e+00 1.799371e+00
1.540000e+01 6.656666e-03 9.933654e-01 1.463665e+00 1.808101e+00
1.550000e+01 6.687146e-03 9.933352e-01 1.470345e+00 1.816978e+00
1.560000e+01 6.718279e-03 9.933042e-01 1.477160e+00 1.825992e+00
1.570000e+01 6.750078e-03 9.932727e-01 1.484113e+00 1.835146e+00
1.580000e+01 6.782636e-03 9.932403e-01 1.491222e+00 1.844457e+00
1.590000e+01 6.816267e-03 9.932069e-01 1.498543e+00 1.853984e+00
1.600000e+01 6.851791e-03 9.931716e-01 1.506229e+00 1.863880e+00
1.610000e+01 6.892817e-03 9.931309e-01 1.514951e+00 1.874827e+00
1.620000e+01 6.931652e-03 9.930923e-01 1.523307e+00 1.885404e+00
1.630000e+01 6.954039e-03 9.930701e-01 1.528590e+00 1.892864e+00
1.640000e+01 6.985323e-03 9.930390e-01 1.535566e+00 1.902040e+00
1.650000e+01 7.018868e-03 9.930057e-01 1.542975e+00 1.911655e+00
1.660000e+01 7.053688e-03 9.929711e-01 1.550638e+00 1.921529e+00
1.670000e+01 7.089407e-03 9.929357e-01 1.558487e+00 1.931591e+00
1.680000e+01 7.125918e-03 9.928994e-01 1.566505e+00 1.941823e+00
1.690000e+01 7.163024e-03 9.928626e-01 1.574652e+00 1.952187e+00
1.700000e+01 7.200851e-03 9.928250e-01 1.582956e+00 1.962710e+00
1.710000e+01 7.239356e-03 9.927868e-01 1.591408e+00 1.973384e+00
1.720000e+01 7.278542e-03 9.927479e-01 1.600011e+00 1.984211e+00
1.730000e+01 7.318431e-03 9.927083e-01 1.608770e+00 1.995195e+00
1.740000e+01 7.359045e-03 9.926680e-01 1.617689e+00 2.006343e+00
1.750000e+01 7.400412e-03 9.926269e-01 1.626775e+00 2.017659e+00
1.760000e+01 7.442563e-03 9.925851e-01 1.636036e+00 2.029153e+00
1.770000e+01 7.485537e-03 9.925424e-01 1.645479e+00 2.040833e+00
1.780000e+01 7.529410e-03 9.924989e-01 1.655123e+00 2.052714e+00
1.790000e+01 7.574090e-03 9.924545e-01 1.664948e+00 2.064781e+00
1.800000e+01 7.619710e-03 9.924092e-01 1.674983e+00 2.077060e+00
1.810000e+01 7.666344e-03 9.923630e-01 1.685244e+00 2.089569e+00
1.820000e+01 7.714027e-03 9.923156e-01 1.695739e+00 2.102315e+00
1.830000e+01 7.762818e-03 9.922672e-01 1.706482e+00 2.115312e+00
1.840000e+01 7.812779e-03 9.922177e-01 1.717487e+00 2.128575e+00
1.850000e+01 7.863984e-03 9.921669e-01 1.728769e+00 2.142120e+00
1.860000e+01 7.916510e-03 9.921147e-01 1.740348e+00 2.155966e+00
1.870000e+01 7.970445e-03 9.920612e-01 1.752242e+00 2.170130e+00
1.880000e+01 8.025822e-03 9.920063e-01 1.764460e+00 2.184624e+00
1.890000e+01 8.082828e-03 9.919497e-01 1.777042e+00 2.199487e+00
1.900000e+01 8.141501e-03 9.918916e-01 1.789999e+00 2.214730e+00
1.910000e+01 8.202053e-03 9.918315e-01 1.803377e+00 2.230399e+00
1.920000e+01 8.264443e-03 9.917696e-01 1.817167e+00 2.246486e+00
1.930000e+01 8.328942e-03 9.917056e-01 1.831431e+00 2.263054e+00
1.940000e+01 8.395684e-03 9.916395e-01 1.846198e+00 2.280130e+00
1.950000e+01 8.464821e-03 9.915709e-01 1.861501e+00 2.297751e+00
1.960000e+01 8.536525e-03 9.914998e-01 1.877380e+00 2.315955e+00
1.970000e+01 8.610987e-03 9.914260e-01 1.893878e+00 2.334786e+00
1.980000e+01 8.688400e-03 9.913492e-01 1.911036e+00 2.354286e+00
1.990000e+01 8.768986e-03 9.912693e-01 1.928906e+00 2.374506e+00
2.000000e+01 8.852974e-03 9.911861e-01 1.947537e+00 2.395496e+00
2.010000e+01 8.940587e-03 9.910993e-01 1.966979e+00 2.417308e+00
2.020000e+01 9.032072e-03 9.910086e-01 1.987286e+00 2.439996e+00
2.030000e+01 9.127744e-03 9.909138e-01 2.008527e+00 2.463628e+00
2.040000e+01 9.227851e-03 9.908146e-01 2.030753e+00 2.488257e+00
2.050000e+01 9.332464e-03 9.907109e-01 2.053987e+00 2.513905e+00
